j1p4,j1p4,j1p4,j1p4,j2p4,j2p4,j2p4,j2p4,j3p4,j3p4,j3p4,j3p4,dR12,dR13,dR23,j1btag,j2btag,j3btag,j1area,j2area,j3area
pt,phi,eta,mass,pt,phi,eta,mass,pt,phi,eta,mass,,,,,,,,,
124.4375,-2.0229492,-1.6345215,9.8828125,111.625,0.5587158,-0.80737305,16.25,42.96875,0.33148193,-0.25708008,16.25,2.710935,2.727763,0.5953634,0.087890625,0.087890625,0.087890625,0.5385742,0.5288086,0.4189453
124.4375,-2.0229492,-1.6345215,9.8828125,93.25,-1.8547363,0.4204712,12.1796875,44.71875,-2.6220703,-1.0241699,12.1796875,2.0618658,0.8552632,1.635784,0.087890625,0.087890625,0.087890625,0.5385742,0.48876953,0.5185547
124.4375,-2.0229492,-1.6345215,9.8828125,93.25,-1.8547363,0.4204712,12.1796875,42.96875,0.33148193,-0.25708008,12.1796875,2.0618658,2.727763,2.2888045,0.087890625,0.087890625,0.087890625,0.5385742,0.48876953,0.4189453
124.4375,-2.0229492,-1.6345215,9.8828125,44.71875,-2.6220703,-1.0241699,8.125,42.96875,0.33148193,-0.25708008,8.125,0.8552632,2.727763,3.0515401,0.087890625,0.087890625,0.087890625,0.5385742,0.5185547,0.4189453
111.625,0.5587158,-0.80737305,16.25,93.25,-1.8547363,0.4204712,12.1796875,44.71875,-2.6220703,-1.0241699,12.1796875,2.7078319,3.1099648,1.635784,0.2286377,0.2286377,0.2286377,0.5288086,0.48876953,0.5185547
111.625,0.5587158,-0.80737305,16.25,93.25,-1.8547363,0.4204712,12.1796875,42.96875,0.33148193,-0.25708008,12.1796875,2.7078319,0.5953634,2.2888045,0.2286377,0.2286377,0.2286377,0.5288086,0.48876953,0.4189453
111.625,0.5587158,-0.80737305,16.25,44.71875,-2.6220703,-1.0241699,8.125,42.96875,0.33148193,-0.25708008,8.125,3.1099648,0.5953634,3.0515401,0.2286377,0.2286377,0.2286377,0.5288086,0.5185547,0.4189453
93.25,-1.8547363,0.4204712,12.1796875,44.71875,-2.6220703,-1.0241699,8.125,42.96875,0.33148193,-0.25708008,8.125,1.635784,2.2888045,3.0515401,0.12426758,0.12426758,0.12426758,0.48876953,0.5185547,0.4189453
99.3125,-1.9082031,-0.22705078,14.5078125,95.1875,1.8378906,1.739502,10.2734375,51.03125,1.9616699,-0.29656982,10.2734375,3.2100098,2.4143133,2.0398307,0.8261719,0.8261719,0.8261719,0.5185547,0.5288086,0.4987793
99.3125,-1.9082031,-0.22705078,14.5078125,95.1875,1.8378906,1.739502,10.2734375,43.5625,-1.2729492,0.63049316,10.2734375,3.2100098,1.0672063,3.302609,0.8261719,0.8261719,0.8261719,0.5185547,0.5288086,0.4987793
99.3125,-1.9082031,-0.22705078,14.5078125,51.03125,1.9616699,-0.29656982,8.5234375,43.5625,-1.2729492,0.63049316,8.5234375,2.4143133,1.0672063,3.1864088,0.8261719,0.8261719,0.8261719,0.5185547,0.4987793,0.4987793
95.1875,1.8378906,1.739502,10.2734375,51.03125,1.9616699,-0.29656982,8.5234375,43.5625,-1.2729492,0.63049316,8.5234375,2.0398307,3.302609,3.1864088,0.1809082,0.1809082,0.1809082,0.5288086,0.4987793,0.4987793
160.25,-1.8728027,-1.5202637,19.890625,45.3125,-2.244629,-0.75427246,8.3046875,41.4375,0.22283936,-1.355957,8.3046875,0.85146767,2.1020734,2.5397685,0.8618164,0.8618164,0.8618164,0.54833984,0.55859375,0.46875
53.03125,0.42486572,-0.6791992,9.9765625,49.28125,2.3149414,0.7623291,6.9882812,40.65625,2.8774414,-1.317627,6.9882812,2.377055,2.5343082,2.1546748,0.9921875,0.9921875,0.9921875,0.47875977,0.48876953,0.50878906
53.03125,0.42486572,-0.6791992,9.9765625,49.28125,2.3149414,0.7623291,6.9882812,32.125,-2.9658203,-0.19210815,6.9882812,2.377055,2.9332252,1.3841255,0.9921875,0.9921875,0.9921875,0.47875977,0.48876953,0.46875
53.03125,0.42486572,-0.6791992,9.9765625,40.65625,2.8774414,-1.317627,8.3203125,32.125,-2.9658203,-0.19210815,8.3203125,2.5343082,2.9332252,1.2084392,0.9921875,0.9921875,0.9921875,0.47875977,0.50878906,0.46875
49.28125,2.3149414,0.7623291,6.9882812,40.65625,2.8774414,-1.317627,8.3203125,32.125,-2.9658203,-0.19210815,8.3203125,2.1546748,1.3841255,1.2084392,0.068359375,0.068359375,0.068359375,0.48876953,0.50878906,0.46875
125.0,-0.26507568,-2.114746,21.09375,68.625,2.8305664,-1.0666504,7.7265625,61.5625,2.4072266,-2.349121,7.7265625,3.2682571,2.6825604,1.3505361,0.96191406,0.96191406,0.96191406,0.4987793,0.4987793,0.4987793
125.0,-0.26507568,-2.114746,21.09375,68.625,2.8305664,-1.0666504,7.7265625,51.78125,-1.5109863,-0.47332764,7.7265625,3.2682571,2.0607157,2.0302632,0.96191406,0.96191406,0.96191406,0.4987793,0.4987793,0.48876953
125.0,-0.26507568,-2.114746,21.09375,68.625,2.8305664,-1.0666504,7.7265625,39.3125,1.8493652,0.15289307,7.7265625,3.2682571,3.1004918,1.5652611,0.96191406,0.96191406,0.96191406,0.4987793,0.4987793,0.5185547
125.0,-0.26507568,-2.114746,21.09375,68.625,2.8305664,-1.0666504,7.7265625,36.0625,2.0722656,-1.0097656,7.7265625,3.2682571,2.5853715,0.7604314,0.96191406,0.96191406,0.96191406,0.4987793,0.4987793,0.5385742
125.0,-0.26507568,-2.114746,21.09375,68.625,2.8305664,-1.0666504,7.7265625,33.53125,1.0976562,-0.6192627,7.7265625,3.2682571,2.0232422,1.7897302,0.96191406,0.96191406,0.96191406,0.4987793,0.4987793,0.48876953
125.0,-0.26507568,-2.114746,21.09375,61.5625,2.4072266,-2.349121,8.34375,51.78125,-1.5109863,-0.47332764,8.34375,2.6825604,2.0607157,3.0185585,0.96191406,0.96191406,0.96191406,0.4987793,0.4987793,0.48876953
125.0,-0.26507568,-2.114746,21.09375,61.5625,2.4072266,-2.349121,8.34375,39.3125,1.8493652,0.15289307,8.34375,2.6825604,3.1004918,2.5634515,0.96191406,0.96191406,0.96191406,0.4987793,0.4987793,0.5185547
125.0,-0.26507568,-2.114746,21.09375,61.5625,2.4072266,-2.349121,8.34375,36.0625,2.0722656,-1.0097656,8.34375,2.6825604,2.5853715,1.3806056,0.96191406,0.96191406,0.96191406,0.4987793,0.4987793,0.5385742
125.0,-0.26507568,-2.114746,21.09375,61.5625,2.4072266,-2.349121,8.34375,33.53125,1.0976562,-0.6192627,8.34375,2.6825604,2.0232422,2.1696508,0.96191406,0.96191406,0.96191406,0.4987793,0.4987793,0.48876953
125.0,-0.26507568,-2.114746,21.09375,51.78125,-1.5109863,-0.47332764,9.59375,39.3125,1.8493652,0.15289307,9.59375,2.0607157,3.1004918,2.9891653,0.96191406,0.96191406,0.96191406,0.4987793,0.48876953,0.5185547
125.0,-0.26507568,-2.114746,21.09375,51.78125,-1.5109863,-0.47332764,9.59375,36.0625,2.0722656,-1.0097656,9.59375,2.0607157,2.5853715,2.7527087,0.96191406,0.96191406,0.96191406,0.4987793,0.48876953,0.5385742
125.0,-0.26507568,-2.114746,21.09375,51.78125,-1.5109863,-0.47332764,9.59375,33.53125,1.0976562,-0.6192627,9.59375,2.0607157,2.0232422,2.6127214,0.96191406,0.96191406,0.96191406,0.4987793,0.48876953,0.48876953
125.0,-0.26507568,-2.114746,21.09375,39.3125,1.8493652,0.15289307,7.2578125,36.0625,2.0722656,-1.0097656,7.2578125,3.1004918,2.5853715,1.1838328,0.96191406,0.96191406,0.96191406,0.4987793,0.5185547,0.5385742
125.0,-0.26507568,-2.114746,21.09375,39.3125,1.8493652,0.15289307,7.2578125,33.53125,1.0976562,-0.6192627,7.2578125,3.1004918,2.0232422,1.0776321,0.96191406,0.96191406,0.96191406,0.4987793,0.5185547,0.48876953
125.0,-0.26507568,-2.114746,21.09375,36.0625,2.0722656,-1.0097656,5.0820312,33.53125,1.0976562,-0.6192627,5.0820312,2.5853715,2.0232422,1.0499316,0.96191406,0.96191406,0.96191406,0.4987793,0.5385742,0.48876953
68.625,2.8305664,-1.0666504,7.7265625,61.5625,2.4072266,-2.349121,8.34375,51.78125,-1.5109863,-0.47332764,8.34375,1.3505361,2.0302632,3.0185585,0.82666016,0.82666016,0.82666016,0.4987793,0.4987793,0.48876953
68.625,2.8305664,-1.0666504,7.7265625,61.5625,2.4072266,-2.349121,8.34375,39.3125,1.8493652,0.15289307,8.34375,1.3505361,1.5652611,2.5634515,0.82666016,0.82666016,0.82666016,0.4987793,0.4987793,0.5185547
68.625,2.8305664,-1.0666504,7.7265625,61.5625,2.4072266,-2.349121,8.34375,36.0625,2.0722656,-1.0097656,8.34375,1.3505361,0.7604314,1.3806056,0.82666016,0.82666016,0.82666016,0.4987793,0.4987793,0.5385742
68.625,2.8305664,-1.0666504,7.7265625,61.5625,2.4072266,-2.349121,8.34375,33.53125,1.0976562,-0.6192627,8.34375,1.3505361,1.7897302,2.1696508,0.82666016,0.82666016,0.82666016,0.4987793,0.4987793,0.48876953
68.625,2.8305664,-1.0666504,7.7265625,51.78125,-1.5109863,-0.47332764,9.59375,39.3125,1.8493652,0.15289307,9.59375,2.0302632,1.5652611,2.9891653,0.82666016,0.82666016,0.82666016,0.4987793,0.48876953,0.5185547
68.625,2.8305664,-1.0666504,7.7265625,51.78125,-1.5109863,-0.47332764,9.59375,36.0625,2.0722656,-1.0097656,9.59375,2.0302632,0.7604314,2.7527087,0.82666016,0.82666016,0.82666016,0.4987793,0.48876953,0.5385742
68.625,2.8305664,-1.0666504,7.7265625,51.78125,-1.5109863,-0.47332764,9.59375,33.53125,1.0976562,-0.6192627,9.59375,2.0302632,1.7897302,2.6127214,0.82666016,0.82666016,0.82666016,0.4987793,0.48876953,0.48876953
68.625,2.8305664,-1.0666504,7.7265625,39.3125,1.8493652,0.15289307,7.2578125,36.0625,2.0722656,-1.0097656,7.2578125,1.5652611,0.7604314,1.1838328,0.82666016,0.82666016,0.82666016,0.4987793,0.5185547,0.5385742
68.625,2.8305664,-1.0666504,7.7265625,39.3125,1.8493652,0.15289307,7.2578125,33.53125,1.0976562,-0.6192627,7.2578125,1.5652611,1.7897302,1.0776321,0.82666016,0.82666016,0.82666016,0.4987793,0.5185547,0.48876953
68.625,2.8305664,-1.0666504,7.7265625,36.0625,2.0722656,-1.0097656,5.0820312,33.53125,1.0976562,-0.6192627,5.0820312,0.7604314,1.7897302,1.0499316,0.82666016,0.82666016,0.82666016,0.4987793,0.5385742,0.48876953
61.5625,2.4072266,-2.349121,8.34375,51.78125,-1.5109863,-0.47332764,9.59375,39.3125,1.8493652,0.15289307,9.59375,3.0185585,2.5634515,2.9891653,0.72753906,0.72753906,0.72753906,0.4987793,0.48876953,0.5185547
61.5625,2.4072266,-2.349121,8.34375,51.78125,-1.5109863,-0.47332764,9.59375,36.0625,2.0722656,-1.0097656,9.59375,3.0185585,1.3806056,2.7527087,0.72753906,0.72753906,0.72753906,0.4987793,0.48876953,0.5385742
61.5625,2.4072266,-2.349121,8.34375,51.78125,-1.5109863,-0.47332764,9.59375,33.53125,1.0976562,-0.6192627,9.59375,3.0185585,2.1696508,2.6127214,0.72753906,0.72753906,0.72753906,0.4987793,0.48876953,0.48876953
61.5625,2.4072266,-2.349121,8.34375,39.3125,1.8493652,0.15289307,7.2578125,36.0625,2.0722656,-1.0097656,7.2578125,2.5634515,1.3806056,1.1838328,0.72753906,0.72753906,0.72753906,0.4987793,0.5185547,0.5385742
61.5625,2.4072266,-2.349121,8.34375,39.3125,1.8493652,0.15289307,7.2578125,33.53125,1.0976562,-0.6192627,7.2578125,2.5634515,2.1696508,1.0776321,0.72753906,0.72753906,0.72753906,0.4987793,0.5185547,0.48876953
61.5625,2.4072266,-2.349121,8.34375,36.0625,2.0722656,-1.0097656,5.0820312,33.53125,1.0976562,-0.6192627,5.0820312,1.3806056,2.1696508,1.0499316,0.72753906,0.72753906,0.72753906,0.4987793,0.5385742,0.48876953
51.78125,-1.5109863,-0.47332764,9.59375,39.3125,1.8493652,0.15289307,7.2578125,36.0625,2.0722656,-1.0097656,7.2578125,2.9891653,2.7527087,1.1838328,0.32226562,0.32226562,0.32226562,0.48876953,0.5185547,0.5385742
51.78125,-1.5109863,-0.47332764,9.59375,39.3125,1.8493652,0.15289307,7.2578125,33.53125,1.0976562,-0.6192627,7.2578125,2.9891653,2.6127214,1.0776321,0.32226562,0.32226562,0.32226562,0.48876953,0.5185547,0.48876953
51.78125,-1.5109863,-0.47332764,9.59375,36.0625,2.0722656,-1.0097656,5.0820312,33.53125,1.0976562,-0.6192627,5.0820312,2.7527087,2.6127214,1.0499316,0.32226562,0.32226562,0.32226562,0.48876953,0.5385742,0.48876953
39.3125,1.8493652,0.15289307,7.2578125,36.0625,2.0722656,-1.0097656,5.0820312,33.53125,1.0976562,-0.6192627,5.0820312,1.1838328,1.0776321,1.0499316,0.45922852,0.45922852,0.45922852,0.5185547,0.5385742,0.48876953
76.125,-2.9980469,-0.85095215,13.5234375,58.71875,0.5576172,0.48083496,7.546875,48.875,-2.612793,1.6630859,7.546875,3.035297,2.5433853,3.3297276,0.8310547,0.8310547,0.8310547,0.5288086,0.4987793,0.54833984
124.625,2.5009766,-1.2087402,9.59375,45.21875,1.9770508,-1.7434082,10.4296875,44.71875,-1.6484375,-1.5979004,10.4296875,0.74857736,2.1689687,2.6616771,0.12402344,0.12402344,0.12402344,0.50878906,0.46875,0.6982422
124.625,2.5009766,-1.2087402,9.59375,45.21875,1.9770508,-1.7434082,10.4296875,31.53125,3.0029297,-1.7958984,10.4296875,0.74857736,0.7724712,1.0272208,0.12402344,0.12402344,0.12402344,0.50878906,0.46875,0.48876953
124.625,2.5009766,-1.2087402,9.59375,44.71875,-1.6484375,-1.5979004,11.8125,31.53125,3.0029297,-1.7958984,11.8125,2.1689687,0.7724712,1.6437863,0.12402344,0.12402344,0.12402344,0.50878906,0.6982422,0.48876953
45.21875,1.9770508,-1.7434082,10.4296875,44.71875,-1.6484375,-1.5979004,11.8125,31.53125,3.0029297,-1.7958984,11.8125,2.6616771,1.0272208,1.6437863,0.21533203,0.21533203,0.21533203,0.46875,0.6982422,0.48876953
137.375,2.4838867,-1.5842285,14.1328125,49.6875,-1.0256348,-1.0458984,6.078125,31.96875,-2.444336,-0.8078613,6.078125,2.825422,1.561624,1.4385324,0.82958984,0.82958984,0.82958984,0.5185547,0.5385742,0.50878906
285.0,-0.04147339,-0.8985596,24.53125,94.75,-0.21160889,-1.3334961,8.828125,85.0625,-2.6835938,0.58288574,8.828125,0.46702877,3.0291057,3.1278155,0.9916992,0.9916992,0.9916992,0.46875,0.40893555,0.46875
285.0,-0.04147339,-0.8985596,24.53125,94.75,-0.21160889,-1.3334961,8.828125,64.75,-0.72058105,-0.59399414,8.828125,0.46702877,0.7442764,0.89772815,0.9916992,0.9916992,0.9916992,0.46875,0.40893555,0.48876953
285.0,-0.04147339,-0.8985596,24.53125,94.75,-0.21160889,-1.3334961,8.828125,47.4375,-0.7932129,-1.0686035,8.828125,0.46702877,0.7707316,0.6390863,0.9916992,0.9916992,0.9916992,0.46875,0.40893555,0.32910156
285.0,-0.04147339,-0.8985596,24.53125,94.75,-0.21160889,-1.3334961,8.828125,38.5,2.633789,0.3572998,8.828125,0.46702877,2.95537,3.309846,0.9916992,0.9916992,0.9916992,0.46875,0.40893555,0.5185547
285.0,-0.04147339,-0.8985596,24.53125,85.0625,-2.6835938,0.58288574,8.8984375,64.75,-0.72058105,-0.59399414,8.8984375,3.0291057,0.7442764,2.2887695,0.9916992,0.9916992,0.9916992,0.46875,0.46875,0.48876953
285.0,-0.04147339,-0.8985596,24.53125,85.0625,-2.6835938,0.58288574,8.8984375,47.4375,-0.7932129,-1.0686035,8.8984375,3.0291057,0.7707316,2.5101707,0.9916992,0.9916992,0.9916992,0.46875,0.46875,0.32910156
285.0,-0.04147339,-0.8985596,24.53125,85.0625,-2.6835938,0.58288574,8.8984375,38.5,2.633789,0.3572998,8.8984375,3.0291057,2.95537,0.99179804,0.9916992,0.9916992,0.9916992,0.46875,0.46875,0.5185547
285.0,-0.04147339,-0.8985596,24.53125,64.75,-0.72058105,-0.59399414,9.59375,47.4375,-0.7932129,-1.0686035,9.59375,0.7442764,0.7707316,0.48013481,0.9916992,0.9916992,0.9916992,0.46875,0.48876953,0.32910156
285.0,-0.04147339,-0.8985596,24.53125,64.75,-0.72058105,-0.59399414,9.59375,38.5,2.633789,0.3572998,9.59375,0.7442764,2.95537,3.0794346,0.9916992,0.9916992,0.9916992,0.46875,0.48876953,0.5185547
285.0,-0.04147339,-0.8985596,24.53125,47.4375,-0.7932129,-1.0686035,6.0390625,38.5,2.633789,0.3572998,6.0390625,0.7707316,2.95537,3.1923318,0.9916992,0.9916992,0.9916992,0.46875,0.32910156,0.5185547
94.75,-0.21160889,-1.3334961,8.828125,85.0625,-2.6835938,0.58288574,8.8984375,64.75,-0.72058105,-0.59399414,8.8984375,3.1278155,0.89772815,2.2887695,0.06585693,0.06585693,0.06585693,0.40893555,0.46875,0.48876953
94.75,-0.21160889,-1.3334961,8.828125,85.0625,-2.6835938,0.58288574,8.8984375,47.4375,-0.7932129,-1.0686035,8.8984375,3.1278155,0.6390863,2.5101707,0.06585693,0.06585693,0.06585693,0.40893555,0.46875,0.32910156
94.75,-0.21160889,-1.3334961,8.828125,85.0625,-2.6835938,0.58288574,8.8984375,38.5,2.633789,0.3572998,8.8984375,3.1278155,3.309846,0.99179804,0.06585693,0.06585693,0.06585693,0.40893555,0.46875,0.5185547
94.75,-0.21160889,-1.3334961,8.828125,64.75,-0.72058105,-0.59399414,9.59375,47.4375,-0.7932129,-1.0686035,9.59375,0.89772815,0.6390863,0.48013481,0.06585693,0.06585693,0.06585693,0.40893555,0.48876953,0.32910156
94.75,-0.21160889,-1.3334961,8.828125,64.75,-0.72058105,-0.59399414,9.59375,38.5,2.633789,0.3572998,9.59375,0.89772815,3.309846,3.0794346,0.06585693,0.06585693,0.06585693,0.40893555,0.48876953,0.5185547
94.75,-0.21160889,-1.3334961,8.828125,47.4375,-0.7932129,-1.0686035,6.0390625,38.5,2.633789,0.3572998,6.0390625,0.6390863,3.309846,3.1923318,0.06585693,0.06585693,0.06585693,0.40893555,0.32910156,0.5185547
85.0625,-2.6835938,0.58288574,8.8984375,64.75,-0.72058105,-0.59399414,9.59375,47.4375,-0.7932129,-1.0686035,9.59375,2.2887695,2.5101707,0.48013481,0.796875,0.796875,0.796875,0.46875,0.48876953,0.32910156
85.0625,-2.6835938,0.58288574,8.8984375,64.75,-0.72058105,-0.59399414,9.59375,38.5,2.633789,0.3572998,9.59375,2.2887695,0.99179804,3.0794346,0.796875,0.796875,0.796875,0.46875,0.48876953,0.5185547
85.0625,-2.6835938,0.58288574,8.8984375,47.4375,-0.7932129,-1.0686035,6.0390625,38.5,2.633789,0.3572998,6.0390625,2.5101707,0.99179804,3.1923318,0.796875,0.796875,0.796875,0.46875,0.32910156,0.5185547
64.75,-0.72058105,-0.59399414,9.59375,47.4375,-0.7932129,-1.0686035,6.0390625,38.5,2.633789,0.3572998,6.0390625,0.48013481,3.0794346,3.1923318,0.13464355,0.13464355,0.13464355,0.48876953,0.32910156,0.5185547
121.375,-2.741211,-1.3994141,19.890625,56.78125,-1.078125,-0.25769043,7.2539062,50.5625,1.4267578,-0.9667969,7.2539062,2.0172722,2.159004,2.603319,0.8647461,0.8647461,0.8647461,0.50878906,0.50878906,0.54833984
121.375,-2.741211,-1.3994141,19.890625,56.78125,-1.078125,-0.25769043,7.2539062,35.0625,-1.7436523,-0.22561646,7.2539062,2.0172722,1.5404297,0.66629976,0.8647461,0.8647461,0.8647461,0.50878906,0.50878906,0.45874023
121.375,-2.741211,-1.3994141,19.890625,50.5625,1.4267578,-0.9667969,8.4140625,35.0625,-1.7436523,-0.22561646,8.4140625,2.159004,1.5404297,3.1997998,0.8647461,0.8647461,0.8647461,0.50878906,0.54833984,0.45874023
56.78125,-1.078125,-0.25769043,7.2539062,50.5625,1.4267578,-0.9667969,8.4140625,35.0625,-1.7436523,-0.22561646,8.4140625,2.603319,0.66629976,3.1997998,0.17053223,0.17053223,0.17053223,0.50878906,0.54833984,0.45874023
118.8125,2.508789,1.1420898,15.71875,90.75,-0.90625,0.331604,11.4375,45.40625,0.93774414,-0.3213501,11.4375,2.9804611,2.1470537,1.9561859,0.99365234,0.99365234,0.99365234,0.47875977,0.50878906,0.4987793
118.8125,2.508789,1.1420898,15.71875,90.75,-0.90625,0.331604,11.4375,41.375,0.49523926,0.8084717,11.4375,2.9804611,2.0410008,1.4803969,0.99365234,0.99365234,0.99365234,0.47875977,0.50878906,0.4987793
118.8125,2.508789,1.1420898,15.71875,45.40625,0.93774414,-0.3213501,6.7734375,41.375,0.49523926,0.8084717,6.7734375,2.1470537,2.0410008,1.2133869,0.99365234,0.99365234,0.99365234,0.47875977,0.4987793,0.4987793
90.75,-0.90625,0.331604,11.4375,45.40625,0.93774414,-0.3213501,6.7734375,41.375,0.49523926,0.8084717,6.7734375,1.9561859,1.4803969,1.2133869,0.81884766,0.81884766,0.81884766,0.50878906,0.4987793,0.4987793
53.90625,-0.19949341,0.24298096,8.75,43.71875,1.2126465,1.3569336,7.3632812,41.71875,-1.942627,1.2243652,7.3632812,1.7986188,2.0004075,3.13072,0.98828125,0.98828125,0.98828125,0.46875,0.5288086,0.5185547
53.90625,-0.19949341,0.24298096,8.75,43.71875,1.2126465,1.3569336,7.3632812,35.75,2.6938477,1.2712402,7.3632812,1.7986188,3.0706253,1.4836779,0.98828125,0.98828125,0.98828125,0.46875,0.5288086,0.54833984
53.90625,-0.19949341,0.24298096,8.75,41.71875,-1.942627,1.2243652,7.4335938,35.75,2.6938477,1.2712402,7.4335938,2.0004075,3.0706253,1.6473776,0.98828125,0.98828125,0.98828125,0.46875,0.5185547,0.54833984
43.71875,1.2126465,1.3569336,7.3632812,41.71875,-1.942627,1.2243652,7.4335938,35.75,2.6938477,1.2712402,7.4335938,3.13072,1.4836779,1.6473776,0.5097656,0.5097656,0.5097656,0.5288086,0.5185547,0.54833984
106.875,-0.6604004,-0.049934387,9.9609375,81.5625,-2.6469727,-2.2319336,9.8671875,43.46875,2.5141602,-1.6040039,9.8671875,2.9508626,3.4754395,1.2858061,0.8515625,0.8515625,0.8515625,0.48876953,0.4987793,0.5288086
132.5,2.9047852,1.578125,6.734375,113.5625,0.2612915,0.22705078,13.9765625,51.40625,1.8278809,-0.12973022,13.9765625,2.9687474,2.0190327,1.606703,0.64160156,0.64160156,0.64160156,0.47875977,0.5185547,0.50878906
132.5,2.9047852,1.578125,6.734375,113.5625,0.2612915,0.22705078,13.9765625,41.5,-1.2993164,0.6862793,13.9765625,2.9687474,2.2622948,1.6267724,0.64160156,0.64160156,0.64160156,0.47875977,0.5185547,0.4987793
132.5,2.9047852,1.578125,6.734375,113.5625,0.2612915,0.22705078,13.9765625,39.125,-0.45300293,1.0263672,13.9765625,2.9687474,2.9769757,1.0719717,0.64160156,0.64160156,0.64160156,0.47875977,0.5185547,0.50878906
132.5,2.9047852,1.578125,6.734375,113.5625,0.2612915,0.22705078,13.9765625,39.0,-1.8557129,-2.340332,13.9765625,2.9687474,4.2039127,3.3276362,0.64160156,0.64160156,0.64160156,0.47875977,0.5185547,0.48876953
132.5,2.9047852,1.578125,6.734375,113.5625,0.2612915,0.22705078,13.9765625,32.875,-1.7773438,-0.8234863,13.9765625,2.9687474,2.8863678,2.2933955,0.64160156,0.64160156,0.64160156,0.47875977,0.5185547,0.5288086
132.5,2.9047852,1.578125,6.734375,51.40625,1.8278809,-0.12973022,9.046875,41.5,-1.2993164,0.6862793,9.046875,2.0190327,2.2622948,3.231909,0.64160156,0.64160156,0.64160156,0.47875977,0.50878906,0.4987793
132.5,2.9047852,1.578125,6.734375,51.40625,1.8278809,-0.12973022,9.046875,39.125,-0.45300293,1.0263672,9.046875,2.0190327,2.9769757,2.5571456,0.64160156,0.64160156,0.64160156,0.47875977,0.50878906,0.50878906
132.5,2.9047852,1.578125,6.734375,51.40625,1.8278809,-0.12973022,9.046875,39.0,-1.8557129,-2.340332,9.046875,2.0190327,4.2039127,3.4124238,0.64160156,0.64160156,0.64160156,0.47875977,0.50878906,0.48876953
132.5,2.9047852,1.578125,6.734375,51.40625,1.8278809,-0.12973022,9.046875,32.875,-1.7773438,-0.8234863,9.046875,2.0190327,2.8863678,2.766364,0.64160156,0.64160156,0.64160156,0.47875977,0.50878906,0.5288086
132.5,2.9047852,1.578125,6.734375,41.5,-1.2993164,0.6862793,8.3203125,39.125,-0.45300293,1.0263672,8.3203125,2.2622948,2.9769757,0.91208893,0.64160156,0.64160156,0.64160156,0.47875977,0.4987793,0.50878906
132.5,2.9047852,1.578125,6.734375,41.5,-1.2993164,0.6862793,8.3203125,39.0,-1.8557129,-2.340332,8.3203125,2.2622948,4.2039127,3.077329,0.64160156,0.64160156,0.64160156,0.47875977,0.4987793,0.48876953
132.5,2.9047852,1.578125,6.734375,41.5,-1.2993164,0.6862793,8.3203125,32.875,-1.7773438,-0.8234863,8.3203125,2.2622948,2.8863678,1.5836358,0.64160156,0.64160156,0.64160156,0.47875977,0.4987793,0.5288086
132.5,2.9047852,1.578125,6.734375,39.125,-0.45300293,1.0263672,3.7265625,39.0,-1.8557129,-2.340332,3.7265625,2.9769757,4.2039127,3.6472263,0.64160156,0.64160156,0.64160156,0.47875977,0.50878906,0.48876953
132.5,2.9047852,1.578125,6.734375,39.125,-0.45300293,1.0263672,3.7265625,32.875,-1.7773438,-0.8234863,3.7265625,2.9769757,2.8863678,2.2750466,0.64160156,0.64160156,0.64160156,0.47875977,0.50878906,0.5288086
132.5,2.9047852,1.578125,6.734375,39.0,-1.8557129,-2.340332,5.921875,32.875,-1.7773438,-0.8234863,5.921875,4.2039127,2.8863678,1.5188688,0.64160156,0.64160156,0.64160156,0.47875977,0.48876953,0.5288086
